participant,session,code,expName,date,os,gpu,heap.used,heap.limit,browser,isWebcamUsed,WebcamMessage,WebcamDevice,webcamSize.px,luminance,isWindowSuccess,monitorSize.px,windowSize.px,diagonalSize.in,devicePixelRatio,isPageVisible,isFullscreen,scaling,gpuFullName,gpuType,browserFullName,browserBrand,browserVersion,osFullName,osBrand,osVersion
4260,12,H07,dotprobe_js,2018-11-29 02:34:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.4235294117647059,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,13,H07,dotprobe_js,2018-11-30 00:34:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,0x0,0.3843137254901961,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,14,H07,dotprobe_js,2018-12-01 00:42:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,0x0,0.32941176470588235,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,15,H07,dotprobe_js,2018-12-03 19:57:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.525128MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4260,16,H07,dotprobe_js,2018-12-05 18:59:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.396078431372549,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,17,H07,dotprobe_js,2018-12-06 02:21:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.3019607843137255,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,18,H07,dotprobe_js,2018-12-06 20:31:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.544384MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4260,1,H07,dotprobe_js,2018-11-15 19:58:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.670136MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4260,2,H07,dotprobe_js,2018-11-16 23:36:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.4313725490196079,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,3,H07,dotprobe_js,2018-11-18 00:55:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.3019607843137255,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,4,H07,dotprobe_js,2018-11-18 18:27:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.3843137254901961,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,5,H07,dotprobe_js,2018-11-19 20:58:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),21.768408MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4260,6,H07,dotprobe_js,2018-11-21 00:54:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.403921568627451,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,7,H07,dotprobe_js,2018-11-21 15:04:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.339216MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4260,8,H07,dotprobe_js,2018-11-24 22:46:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.25882352941176473,False,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4260,9,H07,dotprobe_js,2018-11-26 01:53:00,Mac OS X 10.10,NVIDIA GeForce 320M OpenGL Engine,-1,-1,Firefox 63,True,Success,iSight,640x480,0.3843137254901961,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,NVIDIA GeForce 320M,dedicated,Firefox 63,Firefox,63,Mac OS X 10.10,macOS,10.10
4268,0,I98,dotprobe_js,2018-11-07 23:13:00,Mac OS X 10.10.5,Intel(R) HD Graphics 6000,25.717352MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.6196078431372549,True,1440x900,1440x900,17.69,1,True,True,1,Intel HD Graphics 6000,integrated,Chrome 70,Chrome,70,Mac OS X 10.10.5,macOS,10.10.5
4268,1,I98,dotprobe_js,2018-11-08 20:58:00,Windows 10,ANGLE (Intel(R) UHD Graphics 620 Direct3D11 vs_5_0 ps_5_0),34.740584MB,2217.857988MB,Chrome 70,True,Success,HP,1280x720,0.407843137254902,True,1920x1080,1280x720,10.2,1.5,True,True,0.9142857142857144,Intel UHD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4268,2,I98,dotprobe_js,2018-11-09 23:12:00,Windows 10,ANGLE (Intel(R) UHD Graphics 620 Direct3D11 vs_5_0 ps_5_0),28.172464MB,2217.857988MB,Chrome 70,True,Success,HP,1280x720,0.5764705882352941,True,1920x1080,1280x720,10.2,1.5,True,True,0.9085714285714286,Intel UHD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4268,3,I98,dotprobe_js,2018-11-11 23:37:00,Windows 10,ANGLE (Intel(R) UHD Graphics 620 Direct3D11 vs_5_0 ps_5_0),22.624592MB,2217.857988MB,Chrome 70,True,Success,HP,1280x720,0.6627450980392157,True,1920x1080,1280x720,10.2,1.5,True,True,0.9085714285714286,Intel UHD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4283,0,U24,dotprobe_js,2018-12-06 19:09:00,Mac OS X 10.13.6,Intel(R) Iris(TM) Plus Graphics 655,21.574352MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.5764705882352941,True,2880x1800,1440x900,8.84,2,True,True,0.67,Intel Iris Plus Graphics 655,integrated,Chrome 70,Chrome,70,Mac OS X 10.13.6,macOS,10.13.6
4283,10,U24,dotprobe_js,2018-12-19 05:45:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),17.507256MB,2217.857988MB,Chrome 71,True,Success,EasyCamera,1280x720,0.5058823529411764,True,1920x1080,1280x720,10.2,1.5,True,True,0.9042857142857142,Intel HD Graphics 620,integrated,Chrome 71,Chrome,71,Windows 10,Microsoft Windows,10
4283,11,U24,dotprobe_js,2018-12-19 17:04:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.180496MB,2217.857988MB,Chrome 71,True,Success,C922,1280x720,0.5803921568627451,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 71,Chrome,71,Windows 8.1,Microsoft Windows,8.1
4283,1,U24,dotprobe_js,2018-12-07 19:26:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),26.15932MB,2217.857988MB,Chrome 70,True,Success,Integrated,1280x720,0.4235294117647059,False,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4283,2,U24,dotprobe_js,2018-12-09 22:15:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),17.817832MB,2217.857988MB,Chrome 70,True,Success,EasyCamera,1280x720,0.4705882352941176,True,1920x1080,1280x720,10.2,1.5,True,True,0.9142857142857144,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4283,3,U24,dotprobe_js,2018-12-09 22:28:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),24.6636MB,2217.857988MB,Chrome 70,True,Success,EasyCamera,1280x720,0.4745098039215686,True,1920x1080,1280x720,10.2,1.5,True,True,0.9142857142857144,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4283,4,U24,dotprobe_js,2018-12-10 16:31:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.722912MB,2217.857988MB,Chrome 70,True,Success,C922,1280x720,0.5686274509803921,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4283,5,U24,dotprobe_js,2018-12-12 03:31:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),25.167688MB,2217.857988MB,Chrome 70,True,Success,EasyCamera,1280x720,0.4588235294117647,True,1920x1080,1280x720,10.2,1.5,True,True,0.9142857142857144,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4283,6,U24,dotprobe_js,2018-12-12 15:36:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.353072MB,2217.857988MB,Chrome 70,True,Success,C922,1280x720,0.5607843137254902,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4283,7,U24,dotprobe_js,2018-12-16 20:46:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),17.478MB,2217.857988MB,Chrome 70,True,Success,EasyCamera,1280x720,0.4470588235294118,True,1920x1080,1280x720,10.2,1.5,True,True,0.9042857142857142,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4283,8,U24,dotprobe_js,2018-12-16 21:25:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),25.414072MB,2217.857988MB,Chrome 70,True,Success,EasyCamera,1280x720,0.4392156862745098,True,1920x1080,1280x720,10.2,1.5,True,True,0.9042857142857142,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4283,9,U24,dotprobe_js,2018-12-17 15:22:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),16.879608MB,2217.857988MB,Chrome 71,True,Success,C922,1280x720,0.5882352941176471,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 71,Chrome,71,Windows 8.1,Microsoft Windows,8.1
4314,0,H70,dotprobe_js,2018-11-14 21:47:00,Mac OS X 10.10.5,Intel(R) HD Graphics 6000,21.383856MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.4431372549019608,True,1440x900,1440x900,17.69,1,True,True,1,Intel HD Graphics 6000,integrated,Chrome 70,Chrome,70,Mac OS X 10.10.5,macOS,10.10.5
4314,10,H70,dotprobe_js,2018-11-27 22:39:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,23.047168MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.0196078431372549,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 70,Chrome,70,Mac OS X 10.14.1,macOS,10.14.1
4314,11,H70,dotprobe_js,2018-11-28 16:10:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),21.622248MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4314,12,H70,dotprobe_js,2018-11-30 04:57:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,21.3466MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.415686274509804,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 70,Chrome,70,Mac OS X 10.14.1,macOS,10.14.1
4314,13,H70,dotprobe_js,2018-12-01 00:47:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,21.746664MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.3647058823529412,True,2880x1800,1440x701,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 70,Chrome,70,Mac OS X 10.14.1,macOS,10.14.1
4314,14,H70,dotprobe_js,2018-12-03 16:06:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.678336MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4314,15,H70,dotprobe_js,2018-12-04 19:09:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.58868MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4314,16,H70,dotprobe_js,2018-12-05 22:03:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,21.362144MB,2217.857988MB,Chrome 71,True,Success,FaceTime,1280x720,0.4,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 71,Chrome,71,Mac OS X 10.14.1,macOS,10.14.1
4314,17,H70,dotprobe_js,2018-12-07 02:06:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,31.991088MB,2217.857988MB,Chrome 71,True,Success,FaceTime,1280x720,0.3843137254901961,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 71,Chrome,71,Mac OS X 10.14.1,macOS,10.14.1
4314,18,H70,dotprobe_js,2018-12-07 23:36:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,35.511568MB,2217.857988MB,Chrome 71,True,Success,FaceTime,1280x720,0.13725490196078433,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 71,Chrome,71,Mac OS X 10.14.1,macOS,10.14.1
4314,1,H70,dotprobe_js,2018-11-15 19:04:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.549816MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4314,2,H70,dotprobe_js,2018-11-16 21:53:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,17.478088MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.2235294117647059,True,2880x1800,1440x900,8.84,2,True,True,0.51,Intel Iris Pro,integrated,Chrome 70,Chrome,70,Mac OS X 10.14.1,macOS,10.14.1
4314,3,H70,dotprobe_js,2018-11-17 20:33:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,23.071688MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.5647058823529412,True,2880x1800,1440x900,8.84,2,True,True,0.8571428571428571,Intel Iris Pro,integrated,Chrome 70,Chrome,70,Mac OS X 10.14.1,macOS,10.14.1
4314,4,H70,dotprobe_js,2018-11-18 21:08:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,22.272128MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.4901960784313725,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 70,Chrome,70,Mac OS X 10.14.1,macOS,10.14.1
4314,5,H70,dotprobe_js,2018-11-19 16:04:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.510488MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4314,6,H70,dotprobe_js,2018-11-21 06:30:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),33.479056MB,2177.339428MB,Chrome 70,True,Success,Microsoft,1280x720,-1,False,2736x1824,1296x842,8.56,2,True,True,0.9257142857142856,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4314,7,H70,dotprobe_js,2018-11-22 03:52:00,Mac OS X 10.14.1,Intel Iris Pro OpenGL Engine,15.110368MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.2431372549019608,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 70,Chrome,70,Mac OS X 10.14.1,macOS,10.14.1
4314,8,H70,dotprobe_js,2018-11-25 20:44:00,Windows 10,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),54.190616MB,2177.339428MB,Chrome 70,True,Success,Microsoft,1280x720,0.4117647058823529,True,2736x1824,1368x912,8.56,2,True,True,0.9228571428571428,Intel HD Graphics 620,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4314,9,H70,dotprobe_js,2018-11-26 16:05:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),16.670408MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4315,0,V23,dotprobe_js,2018-12-07 16:45:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.568552MB,2217.857988MB,Chrome 70,True,Success,C922,1280x720,0.5607843137254902,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4315,10,V23,dotprobe_js,2018-12-21 16:21:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),20.49712MB,2217.857988MB,Chrome 71,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 71,Chrome,71,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
4315,14,V23,dotprobe_js,2019-01-02 22:06:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),17.725608MB,2217.857988MB,Chrome 71,True,Success,C922,1280x720,0.5686274509803921,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 71,Chrome,71,Windows 8.1,Microsoft Windows,8.1
4315,1,V23,dotprobe_js,2018-12-10 04:02:00,Windows 10,ANGLE (Intel(R) UHD Graphics 620 Direct3D11 vs_5_0 ps_5_0),22.89972MB,2217.857988MB,Chrome 71,True,Success,HP,1280x720,0.4392156862745098,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel UHD Graphics 620,integrated,Chrome 71,Chrome,71,Windows 10,Microsoft Windows,10
4315,2,V23,dotprobe_js,2018-12-10 21:59:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.65936MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,0.5803921568627451,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4315,3,V23,dotprobe_js,2018-12-11 22:02:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26.152984MB,2217.857988MB,Chrome 70,True,Success,C922,1280x720,0.5215686274509804,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4315,4,V23,dotprobe_js,2018-12-12 22:05:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),21.104008MB,2217.857988MB,Chrome 71,True,Success,C922,1280x720,0.5647058823529412,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 71,Chrome,71,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
4315,8,V23,dotprobe_js,2018-12-17 22:08:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),23.521392MB,2217.857988MB,Chrome 71,True,Success,C922,1280x720,0.5137254901960784,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 71,Chrome,71,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
4323,0,P39,dotprobe_js,2018-11-30 19:52:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),21.426936MB,2217.857988MB,Chrome 70,True,Success,Integrated,1280x720,0.5254901960784314,True,1280x1024,1280x1024,17.07,1,True,True,0.9142857142857144,Intel HD Graphics 530,integrated,Chrome 70,Chrome,70,Windows 10,Microsoft Windows,10
4323,10,P39,dotprobe_js,2018-12-11 21:50:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.729104MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,0.5882352941176471,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4323,11,P39,dotprobe_js,2018-12-12 19:25:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),19.624136MB,2217.857988MB,Chrome 70,True,Success,C922,1280x720,0.5411764705882353,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4323,12,P39,dotprobe_js,2018-12-14 01:48:00,Mac OS X 10.11.6,Intel(R) HD Graphics 6000,21.678648MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.5490196078431373,True,1440x900,1440x900,17.69,1,True,True,0.56,Intel HD Graphics 6000,integrated,Chrome 70,Chrome,70,Mac OS X 10.11.6,macOS,10.11.6
4323,13,P39,dotprobe_js,2018-12-14 23:54:00,Mac OS X 10.11.6,Intel(R) HD Graphics 6000,20.04728MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.023529411764705882,True,1440x900,1440x900,17.69,1,True,True,1,Intel HD Graphics 6000,integrated,Chrome 70,Chrome,70,Mac OS X 10.11.6,macOS,10.11.6
4323,14,P39,dotprobe_js,2018-12-17 20:05:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),18.959192MB,2217.857988MB,Chrome 71,True,Success,C922,1280x720,0.5764705882352941,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 71,Chrome,71,Windows 8.1,Microsoft Windows,8.1
4323,1,P39,dotprobe_js,2018-12-02 02:47:00,Mac OS X 10.11.6,Intel(R) HD Graphics 6000,21.60592MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.3254901960784314,True,1440x900,1440x900,17.69,1,True,True,0.6771428571428572,Intel HD Graphics 6000,integrated,Chrome 70,Chrome,70,Mac OS X 10.11.6,macOS,10.11.6
4323,2,P39,dotprobe_js,2018-12-03 08:18:00,Mac OS X 10.11.6,Intel(R) HD Graphics 6000,21.750816MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.3647058823529412,True,1440x900,1440x900,17.69,1,True,True,0.9142857142857144,Intel HD Graphics 6000,integrated,Chrome 70,Chrome,70,Mac OS X 10.11.6,macOS,10.11.6
4323,3,P39,dotprobe_js,2018-12-03 20:23:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),22.058232MB,2217.857988MB,Chrome 70,True,Success,C922,0x0,-1,False,1920x1080,1920x938,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 70,Chrome,70,Windows 8.1,Microsoft Windows,8.1
4323,4,P39,dotprobe_js,2018-12-05 00:59:00,Mac OS X 10.11.6,Intel(R) HD Graphics 6000,22.166256MB,2217.857988MB,Chrome 70,True,Success,FaceTime,1280x720,0.4941176470588236,True,1440x900,1440x900,17.69,1,True,True,0.6378571428571429,Intel HD Graphics 6000,integrated,Chrome 70,Chrome,70,Mac OS X 10.11.6,macOS,10.11.6
